mysql> select * from log;

+-----+---------------------+---------+----------------------------------+-------+
| id  | time                | cell_id | comment                          | event |
| 115 | 2019-01-10 11:50:07 |       3 | 39: 398E0F                       |     8 |
| 116 | 2019-01-10 11:50:13 |       3 | 40: 1B0C76                       |     7 |
| 117 | 2019-01-10 11:50:13 |       3 | 40: 1B0C76                       |     0 |
| 118 | 2019-01-10 11:50:16 |       3 | 40: 1B0C76                       |     8 |
| 119 | 2019-01-10 11:50:22 |       3 | 41: 7B137A                       |     7 |
| 120 | 2019-01-10 11:52:21 |       3 | 41: 7B137A                       |     8 |
| 121 | 2019-01-10 11:53:49 |       3 | 42: A1790B                       |     7 |
| 122 | 2019-01-10 11:53:49 |       3 | 42: A1790B                       |     3 |
| 123 | 2019-01-10 11:53:52 |       3 | 42: A1790B                       |     8 |
| 124 | 2019-01-10 11:53:57 |       3 | 43: C7E80D                       |     7 |
| 125 | 2019-01-10 11:54:07 |       3 | 43: C7E80D                       |     3 |
| 126 | 2019-01-10 11:54:11 |       3 | 43: C7E80D                       |     8 |
| 127 | 2019-01-10 11:54:17 |       3 | 44: 630189                       |     7 |
| 128 | 2019-01-10 11:54:25 |       3 | 44: 630189                       |     3 |
| 129 | 2019-01-10 11:54:28 |       3 | 44: 630189                       |     8 |
| 130 | 2019-01-10 11:54:33 |       3 | 45: 240581                       |     7 |
| 131 | 2019-01-10 11:54:43 |       3 | 45: 240581                       |     1 |
| 132 | 2019-01-10 11:54:46 |       3 | 45: 240581                       |     8 |
| 133 | 2019-01-10 11:54:52 |       3 | 46: DCC69E                       |     7 |
| 134 | 2019-01-10 11:56:33 |       3 | 46: DCC69E                       |     8 |
| 135 | 2019-01-11 11:31:28 |       3 | 47: B99F7B                       |     7 |
| 136 | 2019-01-11 11:31:28 |       3 | 47: B99F7B                       |     1 |
| 137 | 2019-01-11 11:31:31 |       3 | 47: B99F7B                       |     8 |
| 138 | 2019-01-11 11:31:36 |       3 | 48: 80715A                       |     7 |
| 139 | 2019-01-11 11:31:37 |       3 | 48: 80715A                       |     3 |
| 140 | 2019-01-11 11:31:40 |       3 | 48: 80715A                       |     8 |
| 141 | 2019-01-11 11:31:45 |       3 | 49: 9EA076                       |     7 |
